Unnamed: 0,Drug1,Drug2,Cell line,synergy,fold,index,Cosmic sample Id,Tissue,set,predict,abs_error
38386,MK-5108,MK-4827,MSTO,4.0279909436,3,38386,908152.0,lung,test_dc,13.269096,9.24110543091172
29165,ERLOTINIB,ABT-888,SW837,1.0881545563,4,29165,909755.0,digestive_system,test_dc,-8.169115,9.25726962282832
444,5-FU,MK-4827,MDAMB436,2.5650627877,3,444,1240172.0,breast,test_dc,11.824642,9.259579393696484
19187,SUNITINIB,ERLOTINIB,A375,18.5022952055,2,19187,906793.0,skin,test_dc,9.23298,9.269315431024904
21665,VINORELBINE,DINACICLIB,NCIH1650,-4.6948528713,2,21665,687800.0,lung,test_dc,-13.969476,9.274622874854785
5054,DEXAMETHASONE,MK-8776,RKO,5.1950211564,4,5054,909698.0,digestive_system,test_dc,14.471577,9.276555534273829
28177,DEXAMETHASONE,SORAFENIB,NCIH23,7.6661840655,4,28177,905942.0,lung,test_dc,-1.612091,9.278275010743837
44717,VINORELBINE,DINACICLIB,NCIH1650,-4.6948528713,2,44717,687800.0,lung,test_dc,-13.981876,9.287023501991015
16806,MRK-003,MK-4827,SK-OV-3,25.3685594961,0,16806,905959.0,urogenital_system,test_dc,16.081274,9.287285463507228
19282,SUNITINIB,LAPATINIB,NCIH23,1.4423768043,3,19282,905942.0,lung,test_dc,10.738441,9.296064662985156
14769,MK-4827,MK-8776,NCIH1650,-0.0289541696,1,14769,687800.0,lung,test_dc,-9.32519,9.296235420854101
14646,MK-4827,GELDANAMYCIN,NCIH520,3.4185716111,3,14646,908443.0,lung,test_dc,-5.8779554,9.296527047806542
19500,SUNITINIB,MK-8776,RPMI7951,-16.6675186637,2,19500,910903.0,skin,test_dc,-7.3652115,9.302307176883595
43045,TEMOZOLOMIDE,ERLOTINIB,LNCAP,0.6609216748,4,43045,907788.0,urogenital_system,test_dc,-8.6717205,9.332642179560743
43042,TEMOZOLOMIDE,ERLOTINIB,HT144,-5.2854560968,4,43042,907067.0,skin,test_dc,-14.618599,9.33314284118828
19242,SUNITINIB,GELDANAMYCIN,NCIH2122,-0.2935596512,3,19242,722046.0,lung,test_dc,-9.627378,9.333818812545116
27835,DEXAMETHASONE,GELDANAMYCIN,SKMEL30,7.4962985166,1,27835,909726.0,skin,test_dc,16.831543,9.33524445215
18279,PACLITAXEL,ZOLINZA,SK-OV-3,23.0172672909,3,18279,905959.0,urogenital_system,test_dc,13.676343,9.340924326727638
18155,PACLITAXEL,SORAFENIB,OV90,8.6181724805,4,18155,1240197.0,urogenital_system,test_dc,-0.7238761,9.342048599159973
29637,ERLOTINIB,TOPOTECAN,UWB1289,-8.1996853089,3,29637,1480374.0,urogenital_system,test_dc,1.146535,9.346220347848059
17532,PACLITAXEL,ABT-888,OVCAR3,-13.1006457096,0,17532,905933.0,urogenital_system,test_dc,-3.7528124,9.347833324040918
28173,DEXAMETHASONE,SORAFENIB,MDAMB436,1.852874089,4,28173,1240172.0,breast,test_dc,-7.501915,9.354789067027344
35335,MITOMYCINE,SUNITINIB,SKMEL30,4.8440820155,0,35335,909726.0,skin,test_dc,-4.5166554,9.360737460598877
5177,DEXAMETHASONE,SUNITINIB,SW837,-1.8579587569,4,5177,909755.0,digestive_system,test_dc,-11.2364025,9.37844375469668
29562,ERLOTINIB,SORAFENIB,A2058,-1.6565454253,1,29562,906792.0,skin,test_dc,7.7344036,9.390949035529491
33305,METFORMIN,ERLOTINIB,A375,1.0174971376,0,33305,906793.0,skin,test_dc,-8.378447,9.395943716579492
14462,MK-4827,BEZ-235,SW837,11.0333226337,0,14462,909755.0,digestive_system,test_dc,1.6326507,9.40067190070592
22101,VINORELBINE,SUNITINIB,OVCAR3,-9.6239088626,2,22101,905933.0,urogenital_system,test_dc,-0.21846326,9.405445605644854
41042,PACLITAXEL,MK-5108,LOVO,11.0843059737,1,41042,907790.0,digestive_system,test_dc,1.6765653,9.407740684202624
6137,ERLOTINIB,BEZ-235,NCIH1650,26.7683728199,0,6137,687800.0,lung,test_dc,17.357405,9.410968111037697
2761,CARBOPLATIN,ERLOTINIB,HT144,-5.5315501365,0,2761,907067.0,skin,test_dc,3.8958895,9.427439657145142
42552,SUNITINIB,MK-8776,RPMI7951,-16.6675186637,2,42552,910903.0,skin,test_dc,-7.237442,9.430076647098439
41327,PACLITAXEL,ZOLINZA,RKO,6.7640341459,3,41327,909698.0,digestive_system,test_dc,-2.682462,9.446496122905005
14960,MK-4827,SORAFENIB,SW837,1.9677946448,3,14960,909755.0,digestive_system,test_dc,-7.48267,9.450464475122265
34302,METHOTREXATE,MK-4827,OVCAR3,-20.2874451638,0,34302,905933.0,urogenital_system,test_dc,-29.740448,9.453002834246874
19425,SUNITINIB,MK-5108,SK-OV-3,4.7354193867,0,19425,905959.0,urogenital_system,test_dc,14.191039,9.455619698688183
19285,SUNITINIB,LAPATINIB,OCUBM,25.7881739422,3,19285,909256.0,breast,test_dc,16.325333,9.462841300598438
43058,TEMOZOLOMIDE,ERLOTINIB,RKO,-14.2819913564,4,43058,909698.0,digestive_system,test_dc,-4.800318,9.481673592117774
34312,METHOTREXATE,MK-4827,UACC62,-8.3081948746,0,34312,905976.0,skin,test_dc,1.1760367,9.484231590107507
18194,PACLITAXEL,SUNITINIB,OV90,2.6817559653,0,18194,1240197.0,urogenital_system,test_dc,-6.8065405,9.488296454496776
5990,DOXORUBICIN,SUNITINIB,RKO,-9.8074472581,4,5990,909698.0,digestive_system,test_dc,-0.31554604,9.491901222333398
19300,SUNITINIB,LAPATINIB,VCAP,24.3430227016,3,19300,1299075.0,urogenital_system,test_dc,14.845383,9.497640011170311
44718,VINORELBINE,DINACICLIB,NCIH2122,-22.2636206891,2,44718,722046.0,lung,test_dc,-31.772263,9.508641884142186
19470,SUNITINIB,MK-8669,UWB1289,29.613948034,4,19470,1480374.0,urogenital_system,test_dc,20.104452,9.509495900821289
14700,MK-4827,MK-2206,UWB1289,26.7958551764,1,14700,1480374.0,urogenital_system,test_dc,17.28404,9.511814725350195
5062,DEXAMETHASONE,MK-8776,UACC62,14.830306803,4,5062,905976.0,skin,test_dc,5.3077,9.522606645834472
19221,SUNITINIB,ERLOTINIB,UWB1289,18.446338149,2,19221,1480374.0,urogenital_system,test_dc,8.923616,9.522721739698241
32215,L778123,SUNITINIB,NCIH23,3.7935851865,2,32215,905942.0,lung,test_dc,13.31688,9.523295039635254
3969,CYCLOPHOSPHAMIDE,SUNITINIB,HCT116,9.8485905958,2,3969,905936.0,digestive_system,test_dc,0.321579,9.52701158650549
40213,MRK-003,SUNITINIB,NCIH520,19.9666179813,0,40213,908443.0,lung,test_dc,10.433407,9.533211151466016
14634,MK-4827,GELDANAMYCIN,HCT116,5.9686142217,3,14634,905936.0,digestive_system,test_dc,15.510417,9.541802762858104
16407,MRK-003,ERLOTINIB,UWB1289,13.3686011419,3,16407,1480374.0,urogenital_system,test_dc,3.8266537,9.541947422951635
8026,GEMCITABINE,MK-4827,NCIH23,-9.8585939215,3,8026,905942.0,lung,test_dc,-0.30549854,9.553095381098542
17568,PACLITAXEL,AZD1775,NCIH520,6.8556440295,4,17568,908443.0,lung,test_dc,-2.7128441,9.568488162877074
28799,DOXORUBICIN,MK-4827,NCIH1650,9.0821161809,3,28799,687800.0,lung,test_dc,-0.48831147,9.570427650454901
4739,DEXAMETHASONE,ERLOTINIB,OV90,-14.4366228593,4,4739,1240197.0,urogenital_system,test_dc,-4.8527627,9.583860160172803
14466,MK-4827,BEZ-235,UWB1289,12.667173819,0,14466,1480374.0,urogenital_system,test_dc,22.25185,9.584676309173828
712,5-FU,SUNITINIB,UACC62,8.7956874733,3,712,905976.0,skin,test_dc,-0.80124414,9.596931612971325
6235,ERLOTINIB,DASATINIB,VCAP,19.8498370784,3,6235,1299075.0,urogenital_system,test_dc,10.244993,9.604843868561133
18237,PACLITAXEL,TEMOZOLOMIDE,RPMI7951,7.1896133607,3,18237,910903.0,skin,test_dc,-2.4208195,9.610432881650318
29040,DOXORUBICIN,SUNITINIB,OVCAR3,-9.5464049396,4,29040,905933.0,urogenital_system,test_dc,0.07069604,9.617100980587969
4791,DEXAMETHASONE,GELDANAMYCIN,UWB1289,-1.7670232251,1,4791,1480374.0,urogenital_system,test_dc,-11.3894615,9.622438292233984
37957,MK-4827,SN-38,NCIH23,25.5437032544,2,37957,905942.0,lung,test_dc,15.911655,9.63204782837461
28219,DEXAMETHASONE,SUNITINIB,OCUBM,3.9871877432,4,28219,909256.0,breast,test_dc,13.620096,9.63290846346504
6113,ERLOTINIB,ABT-888,SW837,1.0881545563,4,6113,909755.0,digestive_system,test_dc,-8.548864,9.637018920924023
14730,MK-4827,MK-8669,RPMI7951,19.8565546335,2,14730,910903.0,skin,test_dc,29.497171,9.640616768477539
14491,MK-4827,BORTEZOMIB,OCUBM,5.2910756033,1,14491,909256.0,breast,test_dc,-4.358603,9.64967860394087
19605,SUNITINIB,SN-38,MDAMB436,0.2120827043,1,19605,1240172.0,breast,test_dc,9.870056,9.65797344804375
19342,SUNITINIB,MK-2206,RKO,15.7946457585,2,19342,909698.0,digestive_system,test_dc,25.4531,9.658454445967774
6252,ERLOTINIB,DINACICLIB,MDAMB436,-5.3762993083,0,6252,1240172.0,breast,test_dc,4.287704,9.66400329923628
28135,DEXAMETHASONE,PD325901,MSTO,19.8546563852,4,28135,908152.0,lung,test_dc,10.181756,9.672900365607713
35324,MITOMYCINE,SUNITINIB,NCIH1650,6.2930460688,0,35324,687800.0,lung,test_dc,-3.397051,9.690097164762523
28095,DEXAMETHASONE,MK-8776,MDAMB436,2.7789716248,4,28095,1240172.0,breast,test_dc,12.477161,9.698189782670703
7879,GEMCITABINE,ERLOTINIB,SKMEL30,8.4417685143,1,7879,909726.0,skin,test_dc,-1.2570745,9.69884298958839
37772,MK-4827,MK-8669,NCIH1650,22.6890278169,2,37772,687800.0,lung,test_dc,12.989939,9.699089080938087
36845,MK-4541,MK-4827,RKO,2.2527114837,1,36845,909698.0,digestive_system,test_dc,11.97085,9.718138507144726
4515,DEXAMETHASONE,ABT-888,T-47D,-13.191209266,2,4515,905945.0,breast,test_dc,-3.468542,9.722667167000976
10682,METFORMIN,SUNITINIB,A375,7.9781722722,1,10682,906793.0,skin,test_dc,-1.7494375,9.72760972356261
40895,PACLITAXEL,L778123,OV90,24.5440685342,0,40895,1240197.0,urogenital_system,test_dc,14.814722,9.729346473042774
37484,MK-4827,BEZ-235,A375,45.0631442921,0,37484,906793.0,skin,test_dc,35.327587,9.735557164414452
18981,SUNITINIB,ABT-888,SK-OV-3,10.4513518318,4,18981,905959.0,urogenital_system,test_dc,0.7135926,9.73775924289848
36336,MK-4541,DEXAMETHASONE,OVCAR3,14.7033622195,2,36336,905933.0,urogenital_system,test_dc,4.9561453,9.747216932939942
9567,LAPATINIB,ERLOTINIB,T-47D,-14.7773443123,3,9567,905945.0,breast,test_dc,-5.0293856,9.747958745588575
24588,AZD1775,MK-4827,HCT116,8.08990716,1,24588,905936.0,digestive_system,test_dc,17.844912,9.755004415317384
6264,ERLOTINIB,DINACICLIB,RPMI7951,8.344256306,0,6264,910903.0,skin,test_dc,-1.4139102,9.758166456527954
14899,MK-4827,SN-38,MDAMB436,20.4483452345,2,14899,1240172.0,breast,test_dc,10.688016,9.760329296694824
9690,LAPATINIB,MK-4827,OVCAR3,24.4944604689,3,9690,905933.0,urogenital_system,test_dc,14.731205,9.763255482327736
42251,SUNITINIB,ERLOTINIB,LOVO,16.8056764286,2,42251,907790.0,digestive_system,test_dc,7.0405884,9.765088049693752
16401,MRK-003,ERLOTINIB,SK-OV-3,28.8991764086,3,16401,905959.0,urogenital_system,test_dc,19.125849,9.773327638458397
24437,AZD1775,ERLOTINIB,LOVO,14.1313265841,3,24437,907790.0,digestive_system,test_dc,4.3579698,9.773356823205225
29046,DOXORUBICIN,SUNITINIB,SK-OV-3,-14.3831917698,4,29046,905959.0,urogenital_system,test_dc,-4.6094975,9.773694222650342
21911,VINORELBINE,MK-5108,SKMES1,-0.4734635742,3,21911,909728.0,lung,test_dc,9.300385,9.773849049358692
2753,CARBOPLATIN,ERLOTINIB,A375,11.1219098079,0,2753,906793.0,skin,test_dc,1.3427653,9.77914447663169
12274,MITOMYCINE,SUNITINIB,NCIH23,-11.7305379838,0,12274,905942.0,lung,test_dc,-1.9479479,9.7825901240359
17508,PACLITAXEL,ABT-888,A2058,-4.8109448763,0,17508,906792.0,skin,test_dc,4.9799213,9.790866217242382
21128,VINBLASTINE,MK-4827,RKO,0.4428170359,4,21128,909698.0,digestive_system,test_dc,10.240539,9.797721561206934
44884,VINORELBINE,MK-2206,SKMEL30,16.2328153792,0,44884,909726.0,skin,test_dc,6.4259624,9.806852931079884
1385,AZD1775,ERLOTINIB,LOVO,14.1313265841,3,1385,907790.0,digestive_system,test_dc,4.3218966,9.80943003106045
3207,CARBOPLATIN,SUNITINIB,RPMI7951,-17.9132414087,2,3207,910903.0,skin,test_dc,-8.097733,9.815508864754687
257,5-FU,ERLOTINIB,OV90,-11.0400458463,3,257,1240197.0,urogenital_system,test_dc,-1.2045687,9.83547710259425
6330,ERLOTINIB,MK-8669,MDAMB436,26.6417004794,4,6330,1240172.0,breast,test_dc,16.803673,9.838027688872657
3216,CARBOPLATIN,SUNITINIB,UWB1289,3.9901043713,2,3216,1480374.0,urogenital_system,test_dc,-5.8609967,9.851101094475048
40197,MRK-003,SUNITINIB,HT144,10.3551146713,0,40197,907067.0,skin,test_dc,0.49366218,9.861452492783613
14830,MK-4827,OXALIPLATIN,UACC62,-22.6104029121,0,14830,905976.0,skin,test_dc,-12.7465515,9.863851398428125
42483,SUNITINIB,MK-5108,UWB1289,-0.9922929191,0,42483,1480374.0,urogenital_system,test_dc,8.908149,9.900441684663965
32212,L778123,SUNITINIB,MSTO,4.2866585665,2,32212,908152.0,lung,test_dc,14.193394,9.90673514077539
17648,PACLITAXEL,BORTEZOMIB,OV90,-8.8154937099,4,17648,1240197.0,urogenital_system,test_dc,-18.736917,9.921423785827539
17517,PACLITAXEL,ABT-888,HCT116,-9.2033015315,0,17517,905936.0,digestive_system,test_dc,0.7328378,9.936139327711242
6387,ERLOTINIB,MK-8776,T-47D,-10.0843103259,2,6387,905945.0,breast,test_dc,-20.022951,9.938640800198632
37733,MK-4827,MK-2206,NCIH1650,14.4540772704,1,37733,687800.0,lung,test_dc,4.498766,9.955311324965429
21953,VINORELBINE,MK-8669,SW837,10.5081389914,3,21953,909755.0,digestive_system,test_dc,20.469435,9.96129574675918
38012,MK-4827,SORAFENIB,SW837,1.9677946448,3,38012,909755.0,digestive_system,test_dc,-7.995823,9.96361755129414
18972,SUNITINIB,ABT-888,NCIH520,9.9959200504,4,18972,908443.0,lung,test_dc,0.013731016,9.982189034553867
23495,5-FU,MK-4827,LOVO,-14.5737162026,3,23495,907790.0,digestive_system,test_dc,-4.591196,9.982520142419336
45145,VINORELBINE,SUNITINIB,MSTO,9.9936402555,2,45145,908152.0,lung,test_dc,19.976759,9.983118701409179
14823,MK-4827,OXALIPLATIN,RPMI7951,-26.1679328522,0,14823,910903.0,skin,test_dc,-16.179026,9.988907202175586
37882,MK-4827,OXALIPLATIN,UACC62,-22.6104029121,0,37882,905976.0,skin,test_dc,-12.619879,9.990524143179101
42142,SUNITINIB,BORTEZOMIB,OCUBM,6.1270602108,4,42142,909256.0,breast,test_dc,-3.8710172,9.998077428436108
41207,PACLITAXEL,SORAFENIB,OV90,8.6181724805,4,41207,1240197.0,urogenital_system,test_dc,-1.3829914,10.001163913643616
29346,ERLOTINIB,GELDANAMYCIN,NCIH2122,14.0081981502,4,29346,722046.0,lung,test_dc,4.001155,10.007043250602832
26258,CARBOPLATIN,SUNITINIB,RKO,4.1548256685,2,26258,909698.0,digestive_system,test_dc,14.16976,10.014934081866212
39338,MRK-003,DEXAMETHASONE,SW837,5.7477200947,1,39338,909755.0,digestive_system,test_dc,-4.273673,10.021393152256152
443,5-FU,MK-4827,LOVO,-14.5737162026,3,443,907790.0,digestive_system,test_dc,-4.5387897,10.034926453454492
37686,MK-4827,GELDANAMYCIN,HCT116,5.9686142217,3,37686,905936.0,digestive_system,test_dc,16.00493,10.03631627451582
40964,PACLITAXEL,MK-2206,LOVO,28.6569063002,2,40964,907790.0,digestive_system,test_dc,18.618196,10.038709812773241
28050,DEXAMETHASONE,MK-8669,HCT116,5.8596270102,1,28050,905936.0,digestive_system,test_dc,-4.1884933,10.048120262000538
19998,TEMOZOLOMIDE,ERLOTINIB,NCIH2122,9.307342485,4,19998,722046.0,lung,test_dc,-0.7514032,10.058745697547302
42122,SUNITINIB,BORTEZOMIB,A375,-1.2884828423,4,42122,906793.0,skin,test_dc,8.773228,10.061710533950391
28016,DEXAMETHASONE,MK-5108,LOVO,8.0842342974,0,28016,907790.0,digestive_system,test_dc,-1.9889517,10.073185980444434
28220,DEXAMETHASONE,SUNITINIB,OV90,5.9956436956,4,28220,1240197.0,urogenital_system,test_dc,-4.0845747,10.080218395001856
28034,DEXAMETHASONE,MK-5108,SW837,15.1963197343,0,28034,909755.0,digestive_system,test_dc,5.1153283,10.080991422379833
7004,ETOPOSIDE,MK-4827,RKO,9.0151431461,2,7004,909698.0,digestive_system,test_dc,19.09846,10.083316097674414
14685,MK-4827,MK-2206,NCIH520,19.8477999336,1,14685,908443.0,lung,test_dc,9.757698,10.09010187451797
6225,ERLOTINIB,DASATINIB,RPMI7951,20.2278232268,3,6225,910903.0,skin,test_dc,10.130131,10.097692458977733
41331,PACLITAXEL,ZOLINZA,SK-OV-3,23.0172672909,3,41331,905959.0,urogenital_system,test_dc,12.90699,10.11027723963047
37906,MK-4827,PD325901,NCIH23,-2.8394961705,3,37906,905942.0,lung,test_dc,7.27553,10.115026031950196
25805,CARBOPLATIN,ERLOTINIB,A375,11.1219098079,0,25805,906793.0,skin,test_dc,1.0053996,10.116510223129797
31891,L778123,MK-4827,OCUBM,21.244335229,3,31891,909256.0,breast,test_dc,11.066974,10.177361542781739
37237,MK-4541,SUNITINIB,SKMEL30,8.9587320725,4,37237,909726.0,skin,test_dc,-1.226574,10.185306016591797
42697,SUNITINIB,SORAFENIB,MSTO,-20.8698737505,3,42697,908152.0,lung,test_dc,-10.663594,10.206279504589354
28215,DEXAMETHASONE,SUNITINIB,NCIH2122,14.8039617693,4,28215,722046.0,lung,test_dc,4.5942187,10.209743038373487
431,5-FU,MK-4827,A375,-2.1913568907,3,431,906793.0,skin,test_dc,8.020329,10.211686366102832
13294,MK-4541,DEXAMETHASONE,UACC62,6.4989089531,2,13294,905976.0,skin,test_dc,-3.7193754,10.218284325032982
17926,PACLITAXEL,MK-2206,SKMEL30,32.0743326669,2,17926,909726.0,skin,test_dc,21.822884,10.251449060942967
22098,VINORELBINE,SUNITINIB,NCIH520,4.2041644231,2,22098,908443.0,lung,test_dc,-6.048807,10.252971567265039
8853,L778123,MK-4827,UWB1289,21.7868120189,3,8853,1480374.0,urogenital_system,test_dc,11.529724,10.257087897806251
37885,MK-4827,OXALIPLATIN,VCAP,5.6894086226,0,37885,1299075.0,urogenital_system,test_dc,-4.567812,10.257220588542383
42315,SUNITINIB,LAPATINIB,A2058,32.9188822173,3,42315,906792.0,skin,test_dc,22.655245,10.263637390029494
8597,L778123,ERLOTINIB,LOVO,24.5463435631,0,8597,907790.0,digestive_system,test_dc,14.281057,10.265286205311913
37821,MK-4827,MK-8776,NCIH1650,-0.0289541696,1,37821,687800.0,lung,test_dc,-10.299522,10.270568230302343
17779,PACLITAXEL,ERLOTINIB,VCAP,11.3795904634,4,17779,1299075.0,urogenital_system,test_dc,1.1034025,10.276187968015783
37398,MK-4541,VINORELBINE,T-47D,-9.7309193431,4,37398,905945.0,breast,test_dc,-20.014992,10.284072417153906
5568,DOXORUBICIN,ERLOTINIB,T-47D,23.9114139301,1,5568,905945.0,breast,test_dc,13.618118,10.293295643967188
5089,DEXAMETHASONE,PD325901,OCUBM,2.5277583308,4,5089,909256.0,breast,test_dc,12.828566,10.30080726673418
17327,MRK-003,VINORELBINE,LOVO,16.0785879351,2,17327,907790.0,digestive_system,test_dc,26.392836,10.31424768196543
6493,ERLOTINIB,SN-38,OCUBM,18.1144720485,2,6493,909256.0,breast,test_dc,7.7875247,10.326947348335207
8022,GEMCITABINE,MK-4827,MDAMB436,3.3614398311,3,8022,1240172.0,breast,test_dc,13.690134,10.328694217361914
29187,ERLOTINIB,BEZ-235,MDAMB436,34.3614618048,0,29187,1240172.0,breast,test_dc,24.028048,10.333414243154493
42118,SUNITINIB,BEZ-235,VCAP,32.7913795449,1,42118,1299075.0,urogenital_system,test_dc,22.455782,10.335597608254496
37977,MK-4827,SN-38,UWB1289,15.526254577,2,37977,1480374.0,urogenital_system,test_dc,5.190349,10.335905474979736
21637,VINORELBINE,DASATINIB,SKMEL30,-14.3889462524,2,21637,909726.0,skin,test_dc,-24.740759,10.351812643474023
18964,SUNITINIB,ABT-888,LNCAP,-0.8374159578,4,18964,907788.0,urogenital_system,test_dc,9.516104,10.353519702306835
23504,5-FU,MK-4827,OV90,-11.575963303,3,23504,1240197.0,urogenital_system,test_dc,-1.2223846,10.353578730970886
21677,VINORELBINE,DINACICLIB,SKMES1,-7.7662382965,2,21677,909728.0,lung,test_dc,-18.123236,10.35699740601465
44713,VINORELBINE,DINACICLIB,LNCAP,1.3457824804,2,44713,907788.0,urogenital_system,test_dc,-9.01645,10.362232408683692
3189,CARBOPLATIN,SUNITINIB,HCT116,9.6022935467,2,3189,905936.0,digestive_system,test_dc,-0.77151656,10.373810108208179
19638,SUNITINIB,SORAFENIB,HCT116,2.1588403863,3,19638,905936.0,digestive_system,test_dc,12.533056,10.374215872855274
18262,PACLITAXEL,ZOLINZA,LNCAP,12.3504955328,3,18262,907788.0,urogenital_system,test_dc,22.72609,10.375593944739062
27683,DEXAMETHASONE,BORTEZOMIB,SW837,-2.0159246927,3,27683,909755.0,digestive_system,test_dc,8.364253,10.380177736828418
6494,ERLOTINIB,SN-38,OV90,-17.326445359,2,6494,1240197.0,urogenital_system,test_dc,-6.9330387,10.39340664745215
19018,SUNITINIB,AZD1775,SKMEL30,-5.3616762599,2,19018,909726.0,skin,test_dc,5.04211,10.403786226178077
44514,VINORELBINE,ABT-888,HCT116,-10.4289177767,3,44514,905936.0,digestive_system,test_dc,-20.8407,10.411782372836132
19174,SUNITINIB,DINACICLIB,SKMEL30,1.784029189,0,19174,909726.0,skin,test_dc,-8.628721,10.412750426182617
21669,VINORELBINE,DINACICLIB,NCIH520,-8.598759935,2,21669,908443.0,lung,test_dc,-19.011932,10.413172438046875
41244,PACLITAXEL,SUNITINIB,NCIH520,3.1154564625,0,41244,908443.0,lung,test_dc,-7.298414,10.413870692846679
42024,SUNITINIB,ABT-888,NCIH520,9.9959200504,4,42024,908443.0,lung,test_dc,-0.42553574,10.42145578886817
5173,DEXAMETHASONE,SUNITINIB,SKMEL30,8.3521678657,4,5173,909726.0,skin,test_dc,-2.0758924,10.428060314125293
43047,TEMOZOLOMIDE,ERLOTINIB,MDAMB436,-3.4836386754,4,43047,1240172.0,breast,test_dc,6.95687,10.440508754440527
21467,VINORELBINE,ABT-888,LOVO,-2.3853923898,3,21467,907790.0,digestive_system,test_dc,-12.83111,10.445717610810352
17561,PACLITAXEL,AZD1775,LOVO,10.2256674496,4,17561,907790.0,digestive_system,test_dc,-0.22045825,10.446125703818101
17530,PACLITAXEL,ABT-888,OCUBM,-0.1386602386,0,17530,909256.0,breast,test_dc,10.309534,10.448194311475977
448,5-FU,MK-4827,NCIH23,-10.5263423251,3,448,905942.0,lung,test_dc,-0.07072745,10.455614872464235
28814,DOXORUBICIN,MK-4827,SW837,-21.0813778631,3,28814,909755.0,digestive_system,test_dc,-10.622923,10.458454965761131
45005,VINORELBINE,MK-8669,SW837,10.5081389914,3,45005,909755.0,digestive_system,test_dc,20.97193,10.4637905587709
42795,SUNITINIB,TOPOTECAN,UWB1289,-12.7867774953,2,42795,1480374.0,urogenital_system,test_dc,-2.3096907,10.477086781417555
14326,MK-4541,VINORELBINE,LNCAP,3.4092346219,4,14326,907788.0,urogenital_system,test_dc,-7.072333,10.481567480939306
28213,DEXAMETHASONE,SUNITINIB,MSTO,15.7633451321,4,28213,908152.0,lung,test_dc,26.256523,10.49317800022422
6341,ERLOTINIB,MK-8669,RKO,38.5431344587,4,6341,909698.0,digestive_system,test_dc,28.0404,10.502734907308401
31637,L778123,ERLOTINIB,A375,24.8205108131,0,31637,906793.0,skin,test_dc,14.301728,10.518782564503809
19380,SUNITINIB,MK-4827,OVCAR3,13.5739984498,1,19380,905933.0,urogenital_system,test_dc,3.0510337,10.522964714524731
27791,DEXAMETHASONE,ERLOTINIB,OV90,-14.4366228593,4,27791,1240197.0,urogenital_system,test_dc,-3.8988948,10.537728072465283
19592,SUNITINIB,SN-38,A375,15.0674254759,1,19592,906793.0,skin,test_dc,25.609312,10.541886581595117
28090,DEXAMETHASONE,MK-8776,HT144,5.7934706085,4,28090,907067.0,skin,test_dc,-4.755542,10.549012409952637
18056,PACLITAXEL,MK-8776,A375,30.5632272938,0,18056,906793.0,skin,test_dc,20.002459,10.560768721412305
44184,VINBLASTINE,MK-4827,SK-OV-3,21.0714424883,4,44184,905959.0,urogenital_system,test_dc,10.510651,10.560791853534376
31649,L778123,ERLOTINIB,LOVO,24.5463435631,0,31649,907790.0,digestive_system,test_dc,13.975537,10.570806262990136
21487,VINORELBINE,ABT-888,UACC62,-4.1488391861,3,21487,905976.0,skin,test_dc,-14.72442,10.575580407711035
14456,MK-4827,BEZ-235,RKO,13.9373828606,0,14456,909698.0,digestive_system,test_dc,24.514044,10.576660947383399
4586,DEXAMETHASONE,BEZ-235,RKO,9.6902605589,2,4586,909698.0,digestive_system,test_dc,20.273268,10.58300718707168
4514,DEXAMETHASONE,ABT-888,SW837,-17.5783969843,2,4514,909755.0,digestive_system,test_dc,-6.992492,10.585904785355908
15334,MK-5108,MK-4827,MSTO,4.0279909436,3,15334,908152.0,lung,test_dc,14.615276,10.587285393069923
11489,METHOTREXATE,SUNITINIB,SKMES1,-21.3935578705,0,11489,909728.0,lung,test_dc,-10.8053465,10.588211381547364
4932,DEXAMETHASONE,MK-4827,NCIH520,5.930965837,2,4932,908443.0,lung,test_dc,-4.6575947,10.588560517786131
17156,MRK-003,SUNITINIB,NCIH2122,11.0645076714,0,17156,722046.0,lung,test_dc,0.47506166,10.589446016355444
8606,L778123,ERLOTINIB,OV90,4.3041966511,0,8606,1240197.0,urogenital_system,test_dc,14.896177,10.591980640770117
33762,METFORMIN,SUNITINIB,SK-OV-3,6.8102322168,1,33762,905959.0,urogenital_system,test_dc,-3.7844799,10.594712073291088
19068,SUNITINIB,BORTEZOMIB,A2058,-3.7892011905,4,19068,906792.0,skin,test_dc,6.805559,10.594760348825195
34514,METHOTREXATE,SUNITINIB,A375,-11.796620175,0,34514,906793.0,skin,test_dc,-1.1989996,10.597620531674194
34098,METHOTREXATE,ERLOTINIB,MDAMB436,8.4566313156,2,34098,1240172.0,breast,test_dc,-2.1735961,10.630227459322533
27997,DEXAMETHASONE,MK-4827,UACC62,-7.9332599483,2,27997,905976.0,skin,test_dc,2.7074823,10.64074228625166
40933,PACLITAXEL,LAPATINIB,OCUBM,3.440153115,1,40933,909256.0,breast,test_dc,14.091173,10.65102005699707
41018,PACLITAXEL,MK-4827,SKMES1,9.763951266,2,41018,909728.0,lung,test_dc,-0.8916065,10.655557775685516
11065,METHOTREXATE,ERLOTINIB,UACC62,8.6466050994,2,11065,905976.0,skin,test_dc,-2.041208,10.687813128193335
17569,PACLITAXEL,AZD1775,OCUBM,-3.7917163565,4,17569,909256.0,breast,test_dc,6.899724,10.691440363152832
